sentence	sentence_id	locale	reason
وَتَرْكَ الْأَسْهَلِ بِالْأَصْعَبِ بَلَاءٌ	8ee0143539ae48d1cd680be25b8f8294c735cf4e0345463d006b9149c03125c5	ar	grammar-or-spelling
اننا ذاهبون إلى سينما ، فتعال معنا.	8b804d332dcee58b261983baca29de6a2346f2da3c1020ddc6cc24a72c72a2fe	ar	grammar-or-spelling
انا متعب جدا لكي امشي اكثر من ذلك.	891ec539df333c05d2aa09d4ab2df4474233b9ff68ac99c8fd0d0e2d2d6e9376	ar	grammar-or-spelling
أريد أن أموت مع جيتر ياني.	86dad8aaf00672ea7d8a946b19b84a1214c30eec354aaf9f46cd0eb134726551	ar	difficult-pronounce
الْعَالِمِ غَرِيبٌ وَإِقْلَالَهُ عَجِيبٌ	8f2f065f0a89977eeeacc0cc6b49ef82ce44f9bd2dd78d81bbecc84b06a18974	ar	grammar-or-spelling
وَأَنْتَ كَبِيرٌ حَيْثُ لَا تُحِبُّ	8d11841da2304d27fb298de44b0860cee98ed765fb854aec29c981bacfff1af2	ar	grammar-or-spelling
حين أوقدنا رمال العرب ثورة	8dadddc8cef6be3f35d1b83a76bf5cc1fce0b78f69276f0d61ef63e9efbb5905	ar	grammar-or-spelling
وَإِذَا أُلْقُوا مِنْهَا مَكَانًا ضَيِّقًا مُقَرَّنِينَ دَعَوْا هُنَالِكَ ثُبُورًا	8de0ac51c6a32868a8b420b281953abd8a1979ba96ead6b618b1bcd9956f1800	ar	grammar-or-spelling
الشتي ، اكتر فصل بحبه	8bc310fab1d78dd56eb2caefafd4094ae7cd214f73496c2ee34cc5e7a4974bca	ar	grammar-or-spelling
الشتي ، اكتر فصل بحبه	8bc310fab1d78dd56eb2caefafd4094ae7cd214f73496c2ee34cc5e7a4974bca	ar	difficult-pronounce
أنا التقيت فريد على الشارع.	8bcb1a35bc490ef832f8df80da26249e8440f518598ef43477f2aee0400a9827	ar	grammar-or-spelling
للطيور اعشاش ، وللعناكب شباك ، وللناس الصداقات.	8f1f2550cd502f068835681e7bd5e5aa8ef3b1bd9d1cf4954ae45a8a1b2f4e2b	ar	grammar-or-spelling
هناك ثلاث كلاب نائمون على بساط أمي.	8a5697d54d0e46401a3c388dafb97a2c02760cf59339eae1d6de1906bd4f1335	ar	grammar-or-spelling
أعرف ملحدين لديهم من الإنسانية أكثر من كل هؤلاء المتدينين والاشتراكيين.	8894766c0f57bc3172b45026ff0b9401e64af41fcd547fd470240b00de92def2	ar	offensive-language
إنها أظهرتها لي.	8f21946a32e7e2335efadf8b102e213316873b3fab15b1a2ef12bf6e27f36e70	ar	offensive-language
هيا نصنع تجارة.	8ff04896bd37e61eeccc4eca1da1beaa391a710bdcabec42dbce066cac635b90	ar	grammar-or-spelling
بيتر هو رجلاً صادقاً.	87ad1c429095b9c465f45cb6abe075cab92c4d5740d637448e838eca9e6a4514	ar	grammar-or-spelling
نور عيوني... تاج راسي.	83e43f781ab7c633286fb1f6e847415d3c118b9d4229d8cadc5d6e2cd97c23ce	ar	difficult-pronounce
أنا التقيت فريد على الشارع.	8bcb1a35bc490ef832f8df80da26249e8440f518598ef43477f2aee0400a9827	ar	grammar-or-spelling
وَأَنْتَ كَبِيرٌ حَيْثُ لَا تُحِبُّ	8d11841da2304d27fb298de44b0860cee98ed765fb854aec29c981bacfff1af2	ar	grammar-or-spelling
تدفأت علي النار.	8b6dbea2781116890da67b08a432e3a3172b351af763c605da68b9b4eef3124c	ar	difficult-pronounce
لا أحبه	8fad8b00a2b22739642a1e2cd3c84f31adc576aea44cf9d860a9e0be99f97933	ar	grammar-or-spelling
أطفئ توم المصابيح.	86d69052763eb08d40528d8ff8e690e44c2046976f1ef3e9c4c3594db755ee0f	ar	grammar-or-spelling
هل تعملین فی جوار؟	87f9cdc326330c5d49f7a7386b70970fe209ec49bdd46c50c887a2d36291de7d	ar	grammar-or-spelling
الشتي ، اكتر فصل بحبه	8bc310fab1d78dd56eb2caefafd4094ae7cd214f73496c2ee34cc5e7a4974bca	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
منّاد يحبّ العهرات.	8ef828cefb70fc56957a2acb520c207606ec14e377c9f11af3c1c3f788b3c6a3	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
بداخل الكتاب قصة تنتظر أن تهمسها.	8e1057d0e617fa8e639ca16e56f1f5f0eaa948b223e6e52a0f275fe60cd3d74e	ar	?????? ???? ??????? ?? ???? ????? ?? ???? ?? ????? ?????,
وَقَالَ آخَرُ الْأَيَّامُ صَحَائِفُ أَعْمَالِكُمْ ، فَخَلِّدُوهَا أَجْمَلَ أَفْعَالِكُمْ	90c7126ab306ec946011355c7d8a7e02c99ee71f76d209bd63ebc863169a4b7b	ar	"????? ??????? :
??????? ?????: ??????????? ????????? ????????????? ? ????????????? ???????? ?????????????."
يبدو أن العصافة هدأت.	8881a268bbe99e7d258a50bf13fb14c13edc6f1985b374f25eb4536c1683f621	ar	grammar-or-spelling
أحرق الجسوس الوثائق.	927795559769a0ad573b705356e0b5a428fe79d9bbd26c2939f13e8db4b2d80a	ar	grammar-or-spelling
منّاد يحبّ العهرات.	8ef828cefb70fc56957a2acb520c207606ec14e377c9f11af3c1c3f788b3c6a3	ar	offensive-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
الأديان هي أكبر كذبة قيلت على الإطلاق.	926a7a517eb9c43090e4ee7743583868126601615077c96da844ff6f4ca7ca25	ar	offensive-language
لقد إحتالت عليه.	926b06dfaa086d478c84d2882bcc1d9d2f1ee4208d0da2df1a81354a1c3e2276	ar	grammar-or-spelling
وَلَدَ اللَّهُ وَإِنَّهُمْ لَكَاذِبُونَ	87e1623cd380d790fbf9af18f58cb8e3d91421eb9f5c1d24fa8bb1fd8e33c49f	ar	?????? ??? ????? ???????
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
ذهب لشرب البيرة مع الأصدقاء.	913844e355e06dac925da618b504884b3b1cc075445e6b351162be740c738fe8	ar	offensive-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كان سامي يواجه عقوبة قصوى تصل إلى ستّ مئة سنة سجنا.	9594cbe9bcf031109a541e4978c27745cb416ed52f4a0080017fcf859b28c8a0	ar	grammar-or-spelling
ألم تتعرف عنهم؟	9662f26a93d447a7121b2fc4baa096753dea084fcf9f9a09dde4e6874454773f	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
يميل الأشخاص الأنانيّين إلى اتّخاذ آراء ثابة حتّى و إن لم تكن صحيحة.	95b5959a0878b365554f84ed25446f187ad2b0ec7eb883102421b9c58d1446c9	ar	grammar-or-spelling
يبدو أن العصافة هدأت.	8881a268bbe99e7d258a50bf13fb14c13edc6f1985b374f25eb4536c1683f621	ar	grammar-or-spelling
لَّمَا أَضَاءَ لَهُمْ مَشَوْا فِيهِ وَإِذَا أَظْلَمَ عَلَيْهِمْ قَامُوا	9fc03b6af66ac7f976b4de7006048aae8564d30715a43434c5c0f8ccf782c32c	ar	???? ???? ??? ???? ???...
يجب أن أساعدةُ.	a9fa045e39c7217ceeeb11957afa2c4be14ff047d2808e0fc2110d730942889c	ar	grammar-or-spelling
يجب أن أساعدةُ.	a9fa045e39c7217ceeeb11957afa2c4be14ff047d2808e0fc2110d730942889c	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
لِأَنَّهَا تُكْسِبُ بِصَادِقِ الْمَيْلِ إخْلَاصًا وَمُصَافَاةً	ac6a43f96fd826c32f4475cd9fdd7b036b5b1e9104271f9b879c256e6bd1fb02	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
انه ثقب الاسود.	aaad9c2960f4f0f18e16f39d0f5486813dcd6069d7472bdd0166e130a0e55267	ar	grammar-or-spelling
وكم من قرية أهلكناها فجاءها بأسنا بياتا أو هم قائلون	aa7e5914292fb24249d3cda7603e9ddc7d69d2b3ac8b80b5b00816f9631a200d	ar	grammar-or-spelling
يجب أن أساعدةُ.	a9fa045e39c7217ceeeb11957afa2c4be14ff047d2808e0fc2110d730942889c	ar	grammar-or-spelling
لِأَنَّهَا تُكْسِبُ بِصَادِقِ الْمَيْلِ إخْلَاصًا وَمُصَافَاةً	ac6a43f96fd826c32f4475cd9fdd7b036b5b1e9104271f9b879c256e6bd1fb02	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
يميل الأشخاص الأنانيّين إلى اتّخاذ آراء ثابة حتّى و إن لم تكن صحيحة.	95b5959a0878b365554f84ed25446f187ad2b0ec7eb883102421b9c58d1446c9	ar	difficult-pronounce
كان يمكن أن تكون حالته أكثر سوءً.	88190d2fd7d9ee06687f0ffc9db4c978152abfb5bec819731d818c913f0539f2	ar	grammar-or-spelling
إسم صدقي الإسباني إنريك.	af76c24bdd0167ba30731ea943acc273f67b0da26b1a3095607a919e50fbacfb	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
"ابتسم ديما: "" بالتأكيد ، أنت تمزحين! """	adec2b33c02844e55c01171906f9fe386755ef1705ed38af2499ea14eb6ce609	ar	grammar-or-spelling
تستطيع السناجيب الركض حقاً بسرعة.	b3e819decfd03076baaf91bd1e5b40006be884041e1ecb9aef581b535033063f	ar	grammar-or-spelling
يجب أن أساعدةُ.	a9fa045e39c7217ceeeb11957afa2c4be14ff047d2808e0fc2110d730942889c	ar	grammar-or-spelling
أنا أتتطلع لرحلة التزلج خاصتنا.	b1b4c266b3892ad88f707024e9269b9bc4d9c7f7c6e2ff076ca80c469eface88	ar	grammar-or-spelling
تستطيع السناجيب الركض حقاً بسرعة.	b3e819decfd03076baaf91bd1e5b40006be884041e1ecb9aef581b535033063f	ar	grammar-or-spelling
ولكم فيها جمال حين تريحون وحين تسرحون	761c4202d79a1df1d92a904cd679dbbc0a6794d3d4b76023fe4a18d2092a5074	ar	difficult-pronounce
ومن آياته منامكم بالليل والنهار وابتغاؤكم من فضله إن في ذلك لآيات لقوم يسمعون	75ae15d21b921d7fbc1acc9159cbae3fe8c2de42e9be702cc9405fd1f4730ed3	ar	difficult-pronounce
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
أَتَدْعُونَ بَعْلًا وَتَذَرُونَ أَحْسَنَ الْخَالِقِينَ	68d7d2a92a9fabe050a0ec49a546be1a43c9e3af04a4b086fa5acdaddd2515fe	ar	difficult-pronounce
فجعلهم جذاذا إلا كبيرا لهم لعلهم إليه يرجعون	6e9dded39c36cbfcc4dbe5e1bff46a412ba448ce56f55a063551e67a748041ae	ar	difficult-pronounce
قَالَ لَا تَخْتَصِمُوا لَدَيَّ وَقَدْ قَدَّمْتُ إِلَيْكُمْ بِالْوَعِيدِ	b54e767fb6b13a2412640092d4cec9165c84cbdd29e60de595a852546e55ef28	ar	difficult-pronounce
وَجَمَعَ إلَى فَضِيلَةِ الْعِلْمِ جَمِيلَ الصِّيَانَةِ وَعِزَّ النَّزَاهَةِ فَصَارَ بِالْمَنْزِلَةِ الَّتِي يَسْتَحِقُّهَا بِفَضَائِلِهِ	b1efef17cfd8c91338a4d428182180c4f0fbb9f705b8ec43551af9936e743961	ar	difficult-pronounce
وَخِبْرَةُ أَخْلَاقِهِمْ قَبْلَ اصْطِفَائِهِمْ	a692fdc8dfcb0076a2aa21c291f9a01e5086c60bb9def5b6d3d17f22f08c9b28	ar	difficult-pronounce
لن أقضي حياتي متسولا عن لغتي في جمهورية تصف نفسها بالعربية.	b461a029491c03e18ade0632c98c2b9d29ec78559fe6cfd4fb6d2321b209e081	ar	grammar-or-spelling
قال علي عليه السلام: کثرة التقریع توغر القلوب و توحش الاصحاب.	b3746ff4abc0673605898664fb390729e89798ad12846bc92cc7073f182666d6	ar	grammar-or-spelling
يميل الأشخاص الأنانيّين إلى اتّخاذ آراء ثابة حتّى و إن لم تكن صحيحة.	95b5959a0878b365554f84ed25446f187ad2b0ec7eb883102421b9c58d1446c9	ar	grammar-or-spelling
احتاج مزيداً من الوقت.	ae7cd310f87ffe8aee12451adbd5dc32188b019ac611d9eeb6875635176af139	ar	grammar-or-spelling
لماذا لا تردن أن تخبرننا بالحقيقة؟	b4665d0e2058184bea97957f43dbe957e9e1b64c9f0bfa1ba0dea87f85f8d2c1	ar	grammar-or-spelling
يبدو انها ستغير رأيها.	b6947f44d1d71468b4fc6ae5e845f5e20d173cb66cfccef6b6140b292113bd49	ar	grammar-or-spelling
لن يصبك أحد بالأذى.	b45c2848692b2f83aa09ea88dbf9ae76e0ba6fd72a5ad74f23ab457fcd9f2fd6	ar	grammar-or-spelling
هل هناك من يتحدث الانجليزية ؟	b2dff8c63be8d80181e5eea94eb7b3301ff8f3ce14bbda083f6768c09388f794	ar	grammar-or-spelling
تستطيع السناجيب الركض حقاً بسرعة.	b3e819decfd03076baaf91bd1e5b40006be884041e1ecb9aef581b535033063f	ar	grammar-or-spelling
لا يعاقبون اعوانهم على الكذب والتلاعب بالحقائق، بل على الاغراق في كذبهم	b6ae664ca89b13ba77c1bd9e69099b95419e02d7bbc566ab8f0689baf2f03b76	ar	grammar-or-spelling
إسم صدقي الإسباني إنريك.	af76c24bdd0167ba30731ea943acc273f67b0da26b1a3095607a919e50fbacfb	ar	grammar-or-spelling
أنا لا أستطيع أن أضج. ينام الطفل.	6f09c89eda0c6f06cc0d11c91695bbce1f0e1decb81e0c0f83bbc06fc8e47f5e	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
فَقَالَا وَاهًا لَك ، وَانْصَرَفَا	af063de050f46dd5daa3c73821406940428a010c26c80bf19f78428a1468b290	ar	grammar-or-spelling
أيُ مجتمع غير مستنيرٍ بفلاسفته هو مخدوعٌ بالدجالين.	b85f5021fcd4710f6930a96ea15161466c0a21b7354d164c75f50d57dc65fda1	ar	offensive-language
توم دائما يضع ذراعه حولي.	b1c4749d770673af1e0f2d0695e0738689beb4ed8cd4788da0212057c382d81f	ar	offensive-language
وَاجْعَلْ أَبْعَدَ أَمْلِكَ بَقِيَّةَ يَوْمِك	b2db64f58fb94704baa728af3e435be443e9657721b9725e5e2bc8caa0f963a9	ar	grammar-or-spelling
توم دائما يضع ذراعه حولي.	b1c4749d770673af1e0f2d0695e0738689beb4ed8cd4788da0212057c382d81f	ar	offensive-language
تبادل توم و ماري البسمات.	a9b30ecb55fb21da330c9280030b0684034648571f253cbcabc0488db16d3a69	ar	offensive-language
أنا أتتطلع لرؤية توم.	b3a1538935c1cc171c1c373cc2d3d599ae0557e0b4c937c6f9a4cdd82519cb24	ar	offensive-language
أنا أتتطلع لرؤية توم.	b3a1538935c1cc171c1c373cc2d3d599ae0557e0b4c937c6f9a4cdd82519cb24	ar	grammar-or-spelling
إسم صدقي الإسباني إنريك.	af76c24bdd0167ba30731ea943acc273f67b0da26b1a3095607a919e50fbacfb	ar	grammar-or-spelling
يجب عليكِ أن لا تحكمىِِ علىَ شخص من مظهرهُ.	a2d6d2daf797890ef069d859f07b72171f24ce9b078404ea3e86d0445aad90f5	ar	grammar-or-spelling
أنا في العمل الأن, لذلك سأتصل بكَ لاحقاً.	b0cb2b1700e744da1b9329310d4ed6a7675ec2f42ca70e553157760afb90f161	ar	grammar-or-spelling
توم يحب السمراوات.	b8be73d2edc1045b138ca09dcfe31950d51403817835374377ee1bdea6189397	ar	offensive-language
إسم صدقي الإسباني إنريك.	af76c24bdd0167ba30731ea943acc273f67b0da26b1a3095607a919e50fbacfb	ar	grammar-or-spelling
يميل الأشخاص الأنانيّين إلى اتّخاذ آراء ثابة حتّى و إن لم تكن صحيحة.	95b5959a0878b365554f84ed25446f187ad2b0ec7eb883102421b9c58d1446c9	ar	grammar-or-spelling
نظّف سامي ذلك الدّم.	ba5c529bfb58f89d599ebfb16c3b0bb770639aa2f70779da1fc34d445c9e4e62	ar	offensive-language
الغيرة لا تجعل أحد مخلص	b9f8ba290838379e282a76f435e172204f9e8d4521571a2abfbf9d5e30b0b301	ar	grammar-or-spelling
الدولة القومية هي نموذج جديد لتقسيم الدول الدينية	b6ac436ba38cc5232931e953af9c32fa8790d15c23b7a5217eff7f0a0f0851e3	ar	offensive-language
يميل الأشخاص الأنانيّين إلى اتّخاذ آراء ثابة حتّى و إن لم تكن صحيحة.	95b5959a0878b365554f84ed25446f187ad2b0ec7eb883102421b9c58d1446c9	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
وَجَمَعَ إلَى فَضِيلَةِ الْعِلْمِ جَمِيلَ الصِّيَانَةِ وَعِزَّ النَّزَاهَةِ فَصَارَ بِالْمَنْزِلَةِ الَّتِي يَسْتَحِقُّهَا بِفَضَائِلِهِ	b1efef17cfd8c91338a4d428182180c4f0fbb9f705b8ec43551af9936e743961	ar	difficult-pronounce
وَلَيْسَ فِي هَذَا الْقَوْلِ نَقْضٌ لِمَا ذَكَرْنَا قَبْلُ مِنْ تَرْكِ فُضُولِهَا	ae5cfa6e1c3559f7ef9d05c90dea98cb4027ce7be7d14f4ffb524448f6cf62bc	ar	difficult-pronounce
توم وماري يخططان ان يغادرا في الساعة ٢:٣٠.	ab1bd3c95f948c8675898d25600476ca7175743b58047690ac459cc110d18779	ar	difficult-pronounce
ذهب بدلاً عن والده.	bb287a5ed41718a2ebcf0b01fde06f5a88d94a3222156800f9eba41a14ebc06e	ar	different-language
ذهب بدلاً عن والده.	bb287a5ed41718a2ebcf0b01fde06f5a88d94a3222156800f9eba41a14ebc06e	ar	difficult-pronounce
لَأَنْتُمْ أَشَدُّ رَهْبَةً فِي صُدُورِهِمْ مِنَ اللَّهِ ذَلِكَ بِأَنَّهُمْ قَوْمٌ لَا يَفْقَهُونَ	bb7d39b9dc3a2d0031baa74a19a702e062038cc3fd4118ef7b34e9e90a52801a	ar	difficult-pronounce
لاقيته ذات يوم.	be49e4fc60c94c75a8809077722354635e3bed1d0433ebcc785177c7f8407079	ar	difficult-pronounce
إن كل إلا كذب الرسل فحق عقاب	bfe38d6e2e118a6150c4a05aa880ff60a9f3b8bd5fd9e83ea3453e1f08207e97	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
هو قادر على تدريس كلاً من الإنجليزية والفرنسية.	afc9cb970893a5ff97fadca27e2e18da64788480cb7f4d09975a623ba0d72eb2	ar	grammar-or-spelling
بلّغ السلطاتِ عنه أفضلُ أصدقائه.	c17f4872c1bd72e975e3add3e00f915c4659a15e589c96e4e1dc58dfae7c1dc6	ar	grammar-or-spelling
انا مهندس.	c0ed2f098694329cf80492c8afa819cb5845be3bd0e18a3f2cac16d9ebafae66	ar	grammar-or-spelling
لا اريد ازعاجك.	c125fa401cbc9f227dc68078f935b317a55245e0945723ca1d5dad6ded85ad7d	ar	grammar-or-spelling
نشالله هالسنة بتكون حلوة عليك	aaa09e7e64e2439493e4e5ae5a539e6e2c1277b3e3c17ba8aef1904bb7abc4b8	ar	grammar-or-spelling
انه يحب الشاي.	ba3e03af17553a80e570829b03838aedaaebbbde5a94c4e00bf8c932240d889b	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
معاداة اليهود هي اشتراكية الحمقى.	b65b08a66475d4f3c250aea8dc04a20283c87fababfa60a7117a0a1e10b127fe	ar	grammar-or-spelling
هل أى ينظر أحد؟	c05c1ead9004bab5f0f0875bc7aff3b2ecc53b0d7200ef3731226e236d785f5b	ar	grammar-or-spelling
هل أى ينظر أحد؟	c05c1ead9004bab5f0f0875bc7aff3b2ecc53b0d7200ef3731226e236d785f5b	ar	grammar-or-spelling
أنا حقاً أتتطلع لحفلة الليلة.	c68bbac9ca9e2691d43bd9b559ed439802ecf6769002ee0b83013be2484d5af4	ar	grammar-or-spelling
لكن التلسكوب الفضائي جيمس واب يسفتح الأبواب واسعة	c92e549e3770264f2d4f419689d28747eb1643a2fde3a26416a2403e8d7cb39f	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
أتكلم الأسبانية للإله والإيطالية للنساء والفرنسية للرجال والألمانية لحصاني	c2da030feb73f77fdb475b4d727cee4dd87a31b89636aa3fa344f6d74c53d164	ar	different-language
لديُ إبنة متزوجه من رجل فرنسي.	c7d497dc20f82f88ab16958ef42a30133ff502897a978745273f8ad18935a5c8	ar	grammar-or-spelling
أريد أن تخرج من المدينة.	b68e017868590d82cc1921ba58be2678d3a0e6eceee25c5ded1b29251ae69c8f	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
هل لي أن يطلب منك شيئا ؟	cace3047dd72f4a3023fec5f7c4a442ec06a74ba633f62444e2d43540b607de7	ar	grammar-or-spelling
وَالْأَقَارِبُ عَقَارِبُ	cb7ba2d8e7755eafebf4f043337c358b0ce4ef48babcfe82332316e2b80cd2bb	ar	offensive-language
دونالد ترامب لم ينتخب ديمقراطيا.	d0a458ba921eeb1eb3e9e948f8b891967a1dfcf00d1c12d52dbf3f77c02c0085	ar	offensive-language
يمكنه أن يتعفن في الجهنم.	cd62afd95a03bbac88d04866cb5c24498dd8bc615420bae89d34438c150e7eb2	ar	grammar-or-spelling
يمكنه أن يتعفن في الجهنم.	cd62afd95a03bbac88d04866cb5c24498dd8bc615420bae89d34438c150e7eb2	ar	offensive-language
الطقس هنا هو الحصول على الباردة ، وهذا في الحقيقة لا أحب.	cdab860a73db5525e55ffa39957a73074b34852bb25ef9a316871851d0413035	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
دونالد ترامب لم ينتخب ديمقراطيا.	d0a458ba921eeb1eb3e9e948f8b891967a1dfcf00d1c12d52dbf3f77c02c0085	ar	offensive-language
ميلاد مجيد.	d4c15a086d09264e257acf41a33f5894858a92e85aa39166ce2ebee167aebd90	ar	??? ?????? 
يوتيوب ليس موقعًا جيدا.	d89c7b6759a3a61c2e8d05a9dbc890e8c2b8e0ca5b753cf53c1a7092407be349	ar	offensive-language
فَسَاهَمَ فَكَانَ مِنَ الْمُدْحَضِينَ	c8cb41b2456b9d6affb4500e9ec4b08209769ab704ae229e45af1e9fc9ed3f9a	ar	grammar-or-spelling
ميلاد مجيد.	d4c15a086d09264e257acf41a33f5894858a92e85aa39166ce2ebee167aebd90	ar	??? ?????
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	37509f406718034d259038a86c2ca86b24871bffb6b7be733a2695e660e4384a	ar	different-language
يادهري لا تحملني البلاوي, انا المجروح مالاقي اللي يدواي	c0caf67cb3883759315a5e1a008eafbf73f86c30bc7bc71dcbf5d70a5ce2fbe2	ar	grammar-or-spelling
ألف هو الحرف الأول للألف باء.	d1b4e49263fe70fe95d80071fd4a0b6bcbdd393c55d6b391fb2d19805b5e6602	ar	grammar-or-spelling
اليابان بلد يحيط به البحر و ليده مناخ معتدل.	d659d502836f07dc69df024de5ae11209f739711bb59b5a3481ca61efd5d368d	ar	grammar-or-spelling
اليابان بلد يحيط به البحر و ليده مناخ معتدل.	d659d502836f07dc69df024de5ae11209f739711bb59b5a3481ca61efd5d368d	ar	grammar-or-spelling
هل الأوز يرىَ الله؟	bc93992a2a7c413eadbf4a0ec2446424185b766dec4057ecb52c1a25f41c6d3c	ar	??? ?????
أنت لا تعلم ما قله لي.	cdeb39723dc5959bc4db850bd45a8f69073bb697e1905c7824c76e7de91f5480	ar	grammar-or-spelling
وجت المفتاح الذي كنت أبحث عنه.	e128b397d1b66d93fea530235e57ca8382bc09ed1a18a2a2b9c0eef55a669724	ar	grammar-or-spelling
هل يغذى الرجل القط ؟	decf62421eeff479ced746c83bd178f488af92eee602c8217063bc7523bf5b88	ar	grammar-or-spelling
انهض من سريرك!	df65e28e48e77a3ceca437fb3e608c3021a4412f9652e6eee29b4e4e82f8a1d0	ar	grammar-or-spelling
النهر وأسع	d7c85534072bfc4bc830228ba7a6d768fc5ca712f7ade5ebbf8d62958a46045c	ar	grammar-or-spelling
إنه ُيتحدث البربرية لمُدرسَهُ.	dfcc7f65cdcb7c87d6fe0641c9ac0e59ea8e34d0c025c165a450e801776d78dd	ar	grammar-or-spelling
أنا حقاً أتتطلع لحفلة الليلة.	c68bbac9ca9e2691d43bd9b559ed439802ecf6769002ee0b83013be2484d5af4	ar	grammar-or-spelling
ميلاد مجيد.	d4c15a086d09264e257acf41a33f5894858a92e85aa39166ce2ebee167aebd90	ar	"??? ??????
"
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
